raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant_label,descriptor_count,clean_descriptor_count,descriptor_quality
367,59,Black-bellied Plover (Breeding),Black-bellied Plover,2,a field guide photo of a breeding Black-bellied Plover.,short_variant,Breeding,17,5,needs_normalization|shared_variant_descriptor
368,60,Spotted Sandpiper (Breeding),Spotted Sandpiper,0,Spotted Sandpiper Breeding,short_variant,Breeding,6,4,needs_normalization|shared_variant_descriptor
368,60,Spotted Sandpiper (Breeding),Spotted Sandpiper,1,a photo of a breeding Spotted Sandpiper.,short_variant,Breeding,6,4,needs_normalization|shared_variant_descriptor
368,60,Spotted Sandpiper (Breeding),Spotted Sandpiper,2,a field guide photo of a breeding Spotted Sandpiper.,short_variant,Breeding,6,4,needs_normalization|shared_variant_descriptor
369,61,Sanderling (Breeding),Sanderling,0,Sanderling Breeding,short_variant,Breeding,5,1,needs_normalization|shared_variant_descriptor
369,61,Sanderling (Breeding),Sanderling,1,a photo of a breeding Sanderling.,short_variant,Breeding,5,1,needs_normalization|shared_variant_descriptor
369,61,Sanderling (Breeding),Sanderling,2,a field guide photo of a breeding Sanderling.,short_variant,Breeding,5,1,needs_normalization|shared_variant_descriptor
370,62,Dunlin (Breeding),Dunlin,0,Dunlin Breeding,short_variant,Breeding,16,5,needs_normalization|shared_variant_descriptor
370,62,Dunlin (Breeding),Dunlin,1,a photo of a breeding Dunlin.,short_variant,Breeding,16,5,needs_normalization|shared_variant_descriptor
370,62,Dunlin (Breeding),Dunlin,2,a field guide photo of a breeding Dunlin.,short_variant,Breeding,16,5,needs_normalization|shared_variant_descriptor
371,63,Wilson's Phalarope (Breeding),Wilson's Phalarope,0,Wilson's Phalarope Breeding,short_variant,Breeding,6,3,needs_normalization|shared_variant_descriptor
371,63,Wilson's Phalarope (Breeding),Wilson's Phalarope,1,a photo of a breeding Wilson's Phalarope.,short_variant,Breeding,6,3,needs_normalization|shared_variant_descriptor
371,63,Wilson's Phalarope (Breeding),Wilson's Phalarope,2,a field guide photo of a breeding Wilson's Phalarope.,short_variant,Breeding,6,3,needs_normalization|shared_variant_descriptor
372,64,Broad-billed Hummingbird (Adult Male),Broad-billed Hummingbird,0,Broad-billed Hummingbird Adult Male,short_variant,Adult Male,11,5,needs_normalization|shared_variant_descriptor
372,64,Broad-billed Hummingbird (Adult Male),Broad-billed Hummingbird,1,a photo of an adult male Broad-billed Hummingbird.,short_variant,Adult Male,11,5,needs_normalization|shared_variant_descriptor
372,64,Broad-billed Hummingbird (Adult Male),Broad-billed Hummingbird,2,a field guide photo of an adult male Broad-billed Hummingbird.,short_variant,Adult Male,11,5,needs_normalization|shared_variant_descriptor
373,65,Ruby-throated Hummingbird (Adult Male),Ruby-throated Hummingbird,0,Ruby-throated Hummingbird Adult Male,short_variant,Adult Male,6,2,needs_normalization|shared_variant_descriptor
373,65,Ruby-throated Hummingbird (Adult Male),Ruby-throated Hummingbird,1,a photo of an adult male Ruby-throated Hummingbird.,short_variant,Adult Male,6,2,needs_normalization|shared_variant_descriptor
373,65,Ruby-throated Hummingbird (Adult Male),Ruby-throated Hummingbird,2,a field guide photo of an adult male Ruby-throated Hummingbird.,short_variant,Adult Male,6,2,needs_normalization|shared_variant_descriptor
374,66,Black-chinned Hummingbird (Adult Male),Black-chinned Hummingbird,0,Black-chinned Hummingbird Adult Male,short_variant,Adult Male,8,4,needs_normalization|shared_variant_descriptor
374,66,Black-chinned Hummingbird (Adult Male),Black-chinned Hummingbird,1,a photo of an adult male Black-chinned Hummingbird.,short_variant,Adult Male,8,4,needs_normalization|shared_variant_descriptor
374,66,Black-chinned Hummingbird (Adult Male),Black-chinned Hummingbird,2,a field guide photo of an adult male Black-chinned Hummingbird.,short_variant,Adult Male,8,4,needs_normalization|shared_variant_descriptor
375,67,Anna's Hummingbird (Adult Male),Anna's Hummingbird,0,Anna's Hummingbird Adult Male,short_variant,Adult Male,5,1,needs_normalization|shared_variant_descriptor
375,67,Anna's Hummingbird (Adult Male),Anna's Hummingbird,1,a photo of an adult male Anna's Hummingbird.,short_variant,Adult Male,5,1,needs_normalization|shared_variant_descriptor
375,67,Anna's Hummingbird (Adult Male),Anna's Hummingbird,2,a field guide photo of an adult male Anna's Hummingbird.,short_variant,Adult Male,5,1,needs_normalization|shared_variant_descriptor
376,68,Costa's Hummingbird (Adult Male),Costa's Hummingbird,0,Costa's Hummingbird Adult Male,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
376,68,Costa's Hummingbird (Adult Male),Costa's Hummingbird,1,a photo of an adult male Costa's Hummingbird.,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
376,68,Costa's Hummingbird (Adult Male),Costa's Hummingbird,2,a field guide photo of an adult male Costa's Hummingbird.,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
377,69,Calliope Hummingbird (Adult Male),Calliope Hummingbird,0,Calliope Hummingbird Adult Male,short_variant,Adult Male,6,3,needs_normalization|shared_variant_descriptor
377,69,Calliope Hummingbird (Adult Male),Calliope Hummingbird,1,a photo of an adult male Calliope Hummingbird.,short_variant,Adult Male,6,3,needs_normalization|shared_variant_descriptor
377,69,Calliope Hummingbird (Adult Male),Calliope Hummingbird,2,a field guide photo of an adult male Calliope Hummingbird.,short_variant,Adult Male,6,3,needs_normalization|shared_variant_descriptor
378,70,Broad-tailed Hummingbird (Adult Male),Broad-tailed Hummingbird,0,Broad-tailed Hummingbird Adult Male,short_variant,Adult Male,14,5,needs_normalization|shared_variant_descriptor
378,70,Broad-tailed Hummingbird (Adult Male),Broad-tailed Hummingbird,1,a photo of an adult male Broad-tailed Hummingbird.,short_variant,Adult Male,14,5,needs_normalization|shared_variant_descriptor
378,70,Broad-tailed Hummingbird (Adult Male),Broad-tailed Hummingbird,2,a field guide photo of an adult male Broad-tailed Hummingbird.,short_variant,Adult Male,14,5,needs_normalization|shared_variant_descriptor
379,71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,0,Rufous Hummingbird Adult Male,short_variant,Adult Male,14,5,needs_normalization|shared_variant_descriptor
379,71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,1,a photo of an adult male Rufous Hummingbird.,short_variant,Adult Male,14,5,needs_normalization|shared_variant_descriptor
379,71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,2,a field guide photo of an adult male Rufous Hummingbird.,short_variant,Adult Male,14,5,needs_normalization|shared_variant_descriptor
380,72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,0,Allen's Hummingbird Adult Male,short_variant,Adult Male,7,1,needs_normalization|shared_variant_descriptor
380,72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,1,a photo of an adult male Allen's Hummingbird.,short_variant,Adult Male,7,1,needs_normalization|shared_variant_descriptor
380,72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,2,a field guide photo of an adult male Allen's Hummingbird.,short_variant,Adult Male,7,1,needs_normalization|shared_variant_descriptor
381,73,Red-headed Woodpecker (Adult),Red-headed Woodpecker,0,Red-headed Woodpecker Adult,short_variant,Adult,14,5,needs_normalization|shared_variant_descriptor
381,73,Red-headed Woodpecker (Adult),Red-headed Woodpecker,1,a photo of an adult Red-headed Woodpecker.,short_variant,Adult,14,5,needs_normalization|shared_variant_descriptor
381,73,Red-headed Woodpecker (Adult),Red-headed Woodpecker,2,a field guide photo of an adult Red-headed Woodpecker.,short_variant,Adult,14,5,needs_normalization|shared_variant_descriptor
382,74,Northern Flicker (Yellow-shafted),Northern Flicker,0,Northern Flicker Yellow shafted,short_variant,Yellow shafted,11,4,needs_normalization|shared_variant_descriptor
382,74,Northern Flicker (Yellow-shafted),Northern Flicker,1,a photo of a yellow shafted Northern Flicker.,short_variant,Yellow shafted,11,4,needs_normalization|shared_variant_descriptor
382,74,Northern Flicker (Yellow-shafted),Northern Flicker,2,a field guide photo of a yellow shafted Northern Flicker.,short_variant,Yellow shafted,11,4,needs_normalization|shared_variant_descriptor
392,75,Black Guillemot (Breeding),Black Guillemot,0,Black Guillemot Breeding,short_variant,Breeding,12,5,needs_normalization|shared_variant_descriptor
392,75,Black Guillemot (Breeding),Black Guillemot,1,a photo of a breeding Black Guillemot.,short_variant,Breeding,12,5,needs_normalization|shared_variant_descriptor
392,75,Black Guillemot (Breeding),Black Guillemot,2,a field guide photo of a breeding Black Guillemot.,short_variant,Breeding,12,5,needs_normalization|shared_variant_descriptor
393,76,Pigeon Guillemot (Breeding),Pigeon Guillemot,0,Pigeon Guillemot Breeding,short_variant,Breeding,12,4,needs_normalization|shared_variant_descriptor
393,76,Pigeon Guillemot (Breeding),Pigeon Guillemot,1,a photo of a breeding Pigeon Guillemot.,short_variant,Breeding,12,4,needs_normalization|shared_variant_descriptor
393,76,Pigeon Guillemot (Breeding),Pigeon Guillemot,2,a field guide photo of a breeding Pigeon Guillemot.,short_variant,Breeding,12,4,needs_normalization|shared_variant_descriptor
394,77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,0,Black-legged Kittiwake Adult,short_variant,Adult,9,5,needs_normalization|shared_variant_descriptor
394,77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,1,a photo of an adult Black-legged Kittiwake.,short_variant,Adult,9,5,needs_normalization|shared_variant_descriptor
394,77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,2,a field guide photo of an adult Black-legged Kittiwake.,short_variant,Adult,9,5,needs_normalization|shared_variant_descriptor
395,78,Laughing Gull (Breeding),Laughing Gull,0,Laughing Gull Breeding,short_variant,Breeding,9,5,needs_normalization|shared_variant_descriptor
395,78,Laughing Gull (Breeding),Laughing Gull,1,a photo of a breeding Laughing Gull.,short_variant,Breeding,9,5,needs_normalization|shared_variant_descriptor
395,78,Laughing Gull (Breeding),Laughing Gull,2,a field guide photo of a breeding Laughing Gull.,short_variant,Breeding,9,5,needs_normalization|shared_variant_descriptor
396,79,Heermann's Gull (Adult),Heermann's Gull,0,Heermann's Gull Adult,short_variant,Adult,12,5,needs_normalization|shared_variant_descriptor
396,79,Heermann's Gull (Adult),Heermann's Gull,1,a photo of an adult Heermann's Gull.,short_variant,Adult,12,5,needs_normalization|shared_variant_descriptor
396,79,Heermann's Gull (Adult),Heermann's Gull,2,a field guide photo of an adult Heermann's Gull.,short_variant,Adult,12,5,needs_normalization|shared_variant_descriptor
397,80,Ring-billed Gull (Adult),Ring-billed Gull,0,Ring-billed Gull Adult,short_variant,Adult,13,5,needs_normalization|shared_variant_descriptor
397,80,Ring-billed Gull (Adult),Ring-billed Gull,1,a photo of an adult Ring-billed Gull.,short_variant,Adult,13,5,needs_normalization|shared_variant_descriptor
397,80,Ring-billed Gull (Adult),Ring-billed Gull,2,a field guide photo of an adult Ring-billed Gull.,short_variant,Adult,13,5,needs_normalization|shared_variant_descriptor
398,81,Western Gull (Adult),Western Gull,0,Western Gull Adult,short_variant,Adult,20,3,needs_normalization|shared_variant_descriptor
398,81,Western Gull (Adult),Western Gull,1,a photo of an adult Western Gull.,short_variant,Adult,20,3,needs_normalization|shared_variant_descriptor
398,81,Western Gull (Adult),Western Gull,2,a field guide photo of an adult Western Gull.,short_variant,Adult,20,3,needs_normalization|shared_variant_descriptor
399,82,California Gull (Adult),California Gull,0,California Gull Adult,short_variant,Adult,9,4,needs_normalization|shared_variant_descriptor
399,82,California Gull (Adult),California Gull,1,a photo of an adult California Gull.,short_variant,Adult,9,4,needs_normalization|shared_variant_descriptor
399,82,California Gull (Adult),California Gull,2,a field guide photo of an adult California Gull.,short_variant,Adult,9,4,needs_normalization|shared_variant_descriptor
400,83,Herring Gull (Adult),Herring Gull,0,Herring Gull Adult,short_variant,Adult,9,2,needs_normalization|shared_variant_descriptor
400,83,Herring Gull (Adult),Herring Gull,1,a photo of an adult Herring Gull.,short_variant,Adult,9,2,needs_normalization|shared_variant_descriptor
400,83,Herring Gull (Adult),Herring Gull,2,a field guide photo of an adult Herring Gull.,short_variant,Adult,9,2,needs_normalization|shared_variant_descriptor
401,84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,0,Glaucous-winged Gull Adult,short_variant,Adult,7,4,needs_normalization|shared_variant_descriptor
401,84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,1,a photo of an adult Glaucous-winged Gull.,short_variant,Adult,7,4,needs_normalization|shared_variant_descriptor
401,84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,2,a field guide photo of an adult Glaucous-winged Gull.,short_variant,Adult,7,4,needs_normalization|shared_variant_descriptor
402,85,Great Black-backed Gull (Adult),Great Black-backed Gull,0,Great Black-backed Gull Adult,short_variant,Adult,14,5,needs_normalization|shared_variant_descriptor
402,85,Great Black-backed Gull (Adult),Great Black-backed Gull,1,a photo of an adult Great Black-backed Gull.,short_variant,Adult,14,5,needs_normalization|shared_variant_descriptor
402,85,Great Black-backed Gull (Adult),Great Black-backed Gull,2,a field guide photo of an adult Great Black-backed Gull.,short_variant,Adult,14,5,needs_normalization|shared_variant_descriptor
446,86,Bonaparte's Gull,Bonaparte's Gull,0,Bonaparte's Gull,short_variant,,12,5,needs_normalization
446,86,Bonaparte's Gull,Bonaparte's Gull,1,a photo of a Bonaparte's Gull.,short_variant,,12,5,needs_normalization
446,86,Bonaparte's Gull,Bonaparte's Gull,2,a field guide photo of a Bonaparte's Gull.,short_variant,,12,5,needs_normalization
447,87,Mew Gull,Mew Gull,0,Mew Gull,short_variant,,16,5,needs_normalization
447,87,Mew Gull,Mew Gull,1,a photo of a Mew Gull.,short_variant,,16,5,needs_normalization
447,87,Mew Gull,Mew Gull,2,a field guide photo of a Mew Gull.,short_variant,,16,5,needs_normalization
448,88,Caspian Tern,Caspian Tern,0,Caspian Tern,short_variant,,10,5,needs_normalization
448,88,Caspian Tern,Caspian Tern,1,a photo of a Caspian Tern.,short_variant,,10,5,needs_normalization
448,88,Caspian Tern,Caspian Tern,2,a field guide photo of a Caspian Tern.,short_variant,,10,5,needs_normalization
449,89,Black Tern,Black Tern,0,Black Tern,short_variant,,12,5,needs_normalization
449,89,Black Tern,Black Tern,1,a photo of a Black Tern.,short_variant,,12,5,needs_normalization
449,89,Black Tern,Black Tern,2,a field guide photo of a Black Tern.,short_variant,,12,5,needs_normalization
450,90,Common Tern,Common Tern,0,Common Tern,short_variant,,9,5,needs_normalization
450,90,Common Tern,Common Tern,1,a photo of a Common Tern.,short_variant,,9,5,needs_normalization
