raw_class_id,target,class_name,class_family,prompt_id,prompt,total_images,official_train_images,official_test_images
379,71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,2,a close-up bird photo showing the fine-grained field marks of a Rufous Hummingbird (Adult Male).,93,43,50
380,72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,0,"a photo of a Allen's Hummingbird (Adult Male), a North American bird.",107,47,60
380,72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,1,a field guide photograph of a Allen's Hummingbird (Adult Male).,107,47,60
380,72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,2,a close-up bird photo showing the fine-grained field marks of a Allen's Hummingbird (Adult Male).,107,47,60
381,73,Red-headed Woodpecker (Adult),Red-headed Woodpecker,0,"a photo of a Red-headed Woodpecker (Adult), a North American bird.",119,60,59
381,73,Red-headed Woodpecker (Adult),Red-headed Woodpecker,1,a field guide photograph of a Red-headed Woodpecker (Adult).,119,60,59
381,73,Red-headed Woodpecker (Adult),Red-headed Woodpecker,2,a close-up bird photo showing the fine-grained field marks of a Red-headed Woodpecker (Adult).,119,60,59
382,74,Northern Flicker (Yellow-shafted),Northern Flicker,0,"a photo of a Northern Flicker (Yellow-shafted), a North American bird.",119,60,59
382,74,Northern Flicker (Yellow-shafted),Northern Flicker,1,a field guide photograph of a Northern Flicker (Yellow-shafted).,119,60,59
382,74,Northern Flicker (Yellow-shafted),Northern Flicker,2,a close-up bird photo showing the fine-grained field marks of a Northern Flicker (Yellow-shafted).,119,60,59
392,75,Black Guillemot (Breeding),Black Guillemot,0,"a photo of a Black Guillemot (Breeding), a North American bird.",45,25,20
392,75,Black Guillemot (Breeding),Black Guillemot,1,a field guide photograph of a Black Guillemot (Breeding).,45,25,20
392,75,Black Guillemot (Breeding),Black Guillemot,2,a close-up bird photo showing the fine-grained field marks of a Black Guillemot (Breeding).,45,25,20
393,76,Pigeon Guillemot (Breeding),Pigeon Guillemot,0,"a photo of a Pigeon Guillemot (Breeding), a North American bird.",81,39,42
393,76,Pigeon Guillemot (Breeding),Pigeon Guillemot,1,a field guide photograph of a Pigeon Guillemot (Breeding).,81,39,42
393,76,Pigeon Guillemot (Breeding),Pigeon Guillemot,2,a close-up bird photo showing the fine-grained field marks of a Pigeon Guillemot (Breeding).,81,39,42
394,77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,0,"a photo of a Black-legged Kittiwake (Adult), a North American bird.",53,30,23
394,77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,1,a field guide photograph of a Black-legged Kittiwake (Adult).,53,30,23
394,77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,2,a close-up bird photo showing the fine-grained field marks of a Black-legged Kittiwake (Adult).,53,30,23
395,78,Laughing Gull (Breeding),Laughing Gull,0,"a photo of a Laughing Gull (Breeding), a North American bird.",119,60,59
395,78,Laughing Gull (Breeding),Laughing Gull,1,a field guide photograph of a Laughing Gull (Breeding).,119,60,59
395,78,Laughing Gull (Breeding),Laughing Gull,2,a close-up bird photo showing the fine-grained field marks of a Laughing Gull (Breeding).,119,60,59
396,79,Heermann's Gull (Adult),Heermann's Gull,0,"a photo of a Heermann's Gull (Adult), a North American bird.",87,48,39
396,79,Heermann's Gull (Adult),Heermann's Gull,1,a field guide photograph of a Heermann's Gull (Adult).,87,48,39
396,79,Heermann's Gull (Adult),Heermann's Gull,2,a close-up bird photo showing the fine-grained field marks of a Heermann's Gull (Adult).,87,48,39
397,80,Ring-billed Gull (Adult),Ring-billed Gull,0,"a photo of a Ring-billed Gull (Adult), a North American bird.",120,60,60
397,80,Ring-billed Gull (Adult),Ring-billed Gull,1,a field guide photograph of a Ring-billed Gull (Adult).,120,60,60
397,80,Ring-billed Gull (Adult),Ring-billed Gull,2,a close-up bird photo showing the fine-grained field marks of a Ring-billed Gull (Adult).,120,60,60
398,81,Western Gull (Adult),Western Gull,0,"a photo of a Western Gull (Adult), a North American bird.",70,37,33
398,81,Western Gull (Adult),Western Gull,1,a field guide photograph of a Western Gull (Adult).,70,37,33
398,81,Western Gull (Adult),Western Gull,2,a close-up bird photo showing the fine-grained field marks of a Western Gull (Adult).,70,37,33
399,82,California Gull (Adult),California Gull,0,"a photo of a California Gull (Adult), a North American bird.",76,35,41
399,82,California Gull (Adult),California Gull,1,a field guide photograph of a California Gull (Adult).,76,35,41
399,82,California Gull (Adult),California Gull,2,a close-up bird photo showing the fine-grained field marks of a California Gull (Adult).,76,35,41
400,83,Herring Gull (Adult),Herring Gull,0,"a photo of a Herring Gull (Adult), a North American bird.",117,60,57
400,83,Herring Gull (Adult),Herring Gull,1,a field guide photograph of a Herring Gull (Adult).,117,60,57
400,83,Herring Gull (Adult),Herring Gull,2,a close-up bird photo showing the fine-grained field marks of a Herring Gull (Adult).,117,60,57
401,84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,0,"a photo of a Glaucous-winged Gull (Adult), a North American bird.",78,40,38
401,84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,1,a field guide photograph of a Glaucous-winged Gull (Adult).,78,40,38
401,84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,2,a close-up bird photo showing the fine-grained field marks of a Glaucous-winged Gull (Adult).,78,40,38
402,85,Great Black-backed Gull (Adult),Great Black-backed Gull,0,"a photo of a Great Black-backed Gull (Adult), a North American bird.",84,43,41
402,85,Great Black-backed Gull (Adult),Great Black-backed Gull,1,a field guide photograph of a Great Black-backed Gull (Adult).,84,43,41
402,85,Great Black-backed Gull (Adult),Great Black-backed Gull,2,a close-up bird photo showing the fine-grained field marks of a Great Black-backed Gull (Adult).,84,43,41
446,86,Bonaparte's Gull,Bonaparte's Gull,0,"a photo of a Bonaparte's Gull, a North American bird.",118,60,58
446,86,Bonaparte's Gull,Bonaparte's Gull,1,a field guide photograph of a Bonaparte's Gull.,118,60,58
446,86,Bonaparte's Gull,Bonaparte's Gull,2,a close-up bird photo showing the fine-grained field marks of a Bonaparte's Gull.,118,60,58
447,87,Mew Gull,Mew Gull,0,"a photo of a Mew Gull, a North American bird.",55,32,23
447,87,Mew Gull,Mew Gull,1,a field guide photograph of a Mew Gull.,55,32,23
447,87,Mew Gull,Mew Gull,2,a close-up bird photo showing the fine-grained field marks of a Mew Gull.,55,32,23
448,88,Caspian Tern,Caspian Tern,0,"a photo of a Caspian Tern, a North American bird.",93,44,49
448,88,Caspian Tern,Caspian Tern,1,a field guide photograph of a Caspian Tern.,93,44,49
448,88,Caspian Tern,Caspian Tern,2,a close-up bird photo showing the fine-grained field marks of a Caspian Tern.,93,44,49
449,89,Black Tern,Black Tern,0,"a photo of a Black Tern, a North American bird.",63,28,35
449,89,Black Tern,Black Tern,1,a field guide photograph of a Black Tern.,63,28,35
449,89,Black Tern,Black Tern,2,a close-up bird photo showing the fine-grained field marks of a Black Tern.,63,28,35
450,90,Common Tern,Common Tern,0,"a photo of a Common Tern, a North American bird.",120,60,60
450,90,Common Tern,Common Tern,1,a field guide photograph of a Common Tern.,120,60,60
450,90,Common Tern,Common Tern,2,a close-up bird photo showing the fine-grained field marks of a Common Tern.,120,60,60
451,91,Forster's Tern,Forster's Tern,0,"a photo of a Forster's Tern, a North American bird.",120,60,60
451,91,Forster's Tern,Forster's Tern,1,a field guide photograph of a Forster's Tern.,120,60,60
451,91,Forster's Tern,Forster's Tern,2,a close-up bird photo showing the fine-grained field marks of a Forster's Tern.,120,60,60
452,92,Royal Tern,Royal Tern,0,"a photo of a Royal Tern, a North American bird.",76,38,38
452,92,Royal Tern,Royal Tern,1,a field guide photograph of a Royal Tern.,76,38,38
452,92,Royal Tern,Royal Tern,2,a close-up bird photo showing the fine-grained field marks of a Royal Tern.,76,38,38
453,93,Black Skimmer,Black Skimmer,0,"a photo of a Black Skimmer, a North American bird.",92,39,53
453,93,Black Skimmer,Black Skimmer,1,a field guide photograph of a Black Skimmer.,92,39,53
453,93,Black Skimmer,Black Skimmer,2,a close-up bird photo showing the fine-grained field marks of a Black Skimmer.,92,39,53
454,94,Greater White-fronted Goose,Greater White-fronted Goose,0,"a photo of a Greater White-fronted Goose, a North American bird.",71,38,33
454,94,Greater White-fronted Goose,Greater White-fronted Goose,1,a field guide photograph of a Greater White-fronted Goose.,71,38,33
454,94,Greater White-fronted Goose,Greater White-fronted Goose,2,a close-up bird photo showing the fine-grained field marks of a Greater White-fronted Goose.,71,38,33
455,95,Brant,Brant,0,"a photo of a Brant, a North American bird.",52,20,32
455,95,Brant,Brant,1,a field guide photograph of a Brant.,52,20,32
455,95,Brant,Brant,2,a close-up bird photo showing the fine-grained field marks of a Brant.,52,20,32
456,96,Cackling Goose,Cackling Goose,0,"a photo of a Cackling Goose, a North American bird.",31,17,14
456,96,Cackling Goose,Cackling Goose,1,a field guide photograph of a Cackling Goose.,31,17,14
456,96,Cackling Goose,Cackling Goose,2,a close-up bird photo showing the fine-grained field marks of a Cackling Goose.,31,17,14
457,97,Canada Goose,Canada Goose,0,"a photo of a Canada Goose, a North American bird.",61,30,31
457,97,Canada Goose,Canada Goose,1,a field guide photograph of a Canada Goose.,61,30,31
457,97,Canada Goose,Canada Goose,2,a close-up bird photo showing the fine-grained field marks of a Canada Goose.,61,30,31
458,98,Mute Swan,Mute Swan,0,"a photo of a Mute Swan, a North American bird.",117,57,60
458,98,Mute Swan,Mute Swan,1,a field guide photograph of a Mute Swan.,117,57,60
458,98,Mute Swan,Mute Swan,2,a close-up bird photo showing the fine-grained field marks of a Mute Swan.,117,57,60
459,99,Trumpeter Swan,Trumpeter Swan,0,"a photo of a Trumpeter Swan, a North American bird.",80,43,37
459,99,Trumpeter Swan,Trumpeter Swan,1,a field guide photograph of a Trumpeter Swan.,80,43,37
459,99,Trumpeter Swan,Trumpeter Swan,2,a close-up bird photo showing the fine-grained field marks of a Trumpeter Swan.,80,43,37
460,100,Tundra Swan,Tundra Swan,0,"a photo of a Tundra Swan, a North American bird.",55,27,28
460,100,Tundra Swan,Tundra Swan,1,a field guide photograph of a Tundra Swan.,55,27,28
460,100,Tundra Swan,Tundra Swan,2,a close-up bird photo showing the fine-grained field marks of a Tundra Swan.,55,27,28
461,101,American Black Duck,American Black Duck,0,"a photo of a American Black Duck, a North American bird.",65,28,37
461,101,American Black Duck,American Black Duck,1,a field guide photograph of a American Black Duck.,65,28,37
461,101,American Black Duck,American Black Duck,2,a close-up bird photo showing the fine-grained field marks of a American Black Duck.,65,28,37
462,102,Mottled Duck,Mottled Duck,0,"a photo of a Mottled Duck, a North American bird.",60,31,29
462,102,Mottled Duck,Mottled Duck,1,a field guide photograph of a Mottled Duck.,60,31,29
462,102,Mottled Duck,Mottled Duck,2,a close-up bird photo showing the fine-grained field marks of a Mottled Duck.,60,31,29
463,103,Common Eider (Female/juvenile),Common Eider,0,"a photo of a Common Eider (Female/juvenile), a North American bird.",41,19,22
463,103,Common Eider (Female/juvenile),Common Eider,1,a field guide photograph of a Common Eider (Female/juvenile).,41,19,22
463,103,Common Eider (Female/juvenile),Common Eider,2,a close-up bird photo showing the fine-grained field marks of a Common Eider (Female/juvenile).,41,19,22
464,104,Long-tailed Duck (Summer male),Long-tailed Duck,0,"a photo of a Long-tailed Duck (Summer male), a North American bird.",28,16,12
464,104,Long-tailed Duck (Summer male),Long-tailed Duck,1,a field guide photograph of a Long-tailed Duck (Summer male).,28,16,12
464,104,Long-tailed Duck (Summer male),Long-tailed Duck,2,a close-up bird photo showing the fine-grained field marks of a Long-tailed Duck (Summer male).,28,16,12
465,105,Ruddy Duck (Winter male),Ruddy Duck,0,"a photo of a Ruddy Duck (Winter male), a North American bird.",48,20,28
465,105,Ruddy Duck (Winter male),Ruddy Duck,1,a field guide photograph of a Ruddy Duck (Winter male).,48,20,28
465,105,Ruddy Duck (Winter male),Ruddy Duck,2,a close-up bird photo showing the fine-grained field marks of a Ruddy Duck (Winter male).,48,20,28
466,106,Scaled Quail,Scaled Quail,0,"a photo of a Scaled Quail, a North American bird.",39,20,19
466,106,Scaled Quail,Scaled Quail,1,a field guide photograph of a Scaled Quail.,39,20,19
466,106,Scaled Quail,Scaled Quail,2,a close-up bird photo showing the fine-grained field marks of a Scaled Quail.,39,20,19
467,107,Northern Bobwhite,Northern Bobwhite,0,"a photo of a Northern Bobwhite, a North American bird.",59,27,32
467,107,Northern Bobwhite,Northern Bobwhite,1,a field guide photograph of a Northern Bobwhite.,59,27,32
467,107,Northern Bobwhite,Northern Bobwhite,2,a close-up bird photo showing the fine-grained field marks of a Northern Bobwhite.,59,27,32
468,108,Ruffed Grouse,Ruffed Grouse,0,"a photo of a Ruffed Grouse, a North American bird.",75,35,40
468,108,Ruffed Grouse,Ruffed Grouse,1,a field guide photograph of a Ruffed Grouse.,75,35,40
468,108,Ruffed Grouse,Ruffed Grouse,2,a close-up bird photo showing the fine-grained field marks of a Ruffed Grouse.,75,35,40
469,109,Wild Turkey,Wild Turkey,0,"a photo of a Wild Turkey, a North American bird.",120,60,60
469,109,Wild Turkey,Wild Turkey,1,a field guide photograph of a Wild Turkey.,120,60,60
469,109,Wild Turkey,Wild Turkey,2,a close-up bird photo showing the fine-grained field marks of a Wild Turkey.,120,60,60
470,110,Pied-billed Grebe,Pied-billed Grebe,0,"a photo of a Pied-billed Grebe, a North American bird.",116,56,60
470,110,Pied-billed Grebe,Pied-billed Grebe,1,a field guide photograph of a Pied-billed Grebe.,116,56,60
470,110,Pied-billed Grebe,Pied-billed Grebe,2,a close-up bird photo showing the fine-grained field marks of a Pied-billed Grebe.,116,56,60
471,111,Western Grebe,Western Grebe,0,"a photo of a Western Grebe, a North American bird.",75,33,42
471,111,Western Grebe,Western Grebe,1,a field guide photograph of a Western Grebe.,75,33,42
471,111,Western Grebe,Western Grebe,2,a close-up bird photo showing the fine-grained field marks of a Western Grebe.,75,33,42
472,112,Clark's Grebe,Clark's Grebe,0,"a photo of a Clark's Grebe, a North American bird.",82,44,38
472,112,Clark's Grebe,Clark's Grebe,1,a field guide photograph of a Clark's Grebe.,82,44,38
472,112,Clark's Grebe,Clark's Grebe,2,a close-up bird photo showing the fine-grained field marks of a Clark's Grebe.,82,44,38
473,113,Wood Stork,Wood Stork,0,"a photo of a Wood Stork, a North American bird.",104,48,56
473,113,Wood Stork,Wood Stork,1,a field guide photograph of a Wood Stork.,104,48,56
473,113,Wood Stork,Wood Stork,2,a close-up bird photo showing the fine-grained field marks of a Wood Stork.,104,48,56
474,114,Brandt's Cormorant,Brandt's Cormorant,0,"a photo of a Brandt's Cormorant, a North American bird.",66,33,33
474,114,Brandt's Cormorant,Brandt's Cormorant,1,a field guide photograph of a Brandt's Cormorant.,66,33,33
